path,page,text,parsed_text
dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\022-espressioni-regolari-07.pdf,15,"16Soluzioni
soluzione esercizio 3
3.a (10)*1+(01)*0
3.b 1*(01*01*)*
soluzione esercizio 4
4.a (0(0+1)*)*
4.b ((1+0)*0(1+0)*1(1+0)*)+((1+0)*1(1+0)*0(1+0)*) 
oppure 
(0+1)*(01+10)(0+1)*",soluzioni soluzione esercizio soluzione esercizio oppure
dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\022-espressioni-regolari-07.pdf,16,"17Soluzioni
soluzione esercizio 6
6.a i numeri naturali in notazione binaria 
0+1(0+1)*
6.b i numeri binari su 4 bit 
(0+1) (0+1) (0+1) (0+1)
6.c i numeri naturali in base 10
0+(1+2+3+4+5+6+7+8+9)(0+1+2+3+4+
5+6+7+8+9)*",soluzioni soluzione esercizio numeri naturali notazione binaria numeri binari bit numeri naturali base
dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\022-espressioni-regolari-07.pdf,17,"18Soluzioni
6.d i numeri naturali pari 
(0+2+4+6+8)+(1+2+..+9)(0+1+..+9)*(0+2+4+6
+8)
6.e i numeri pari in base 3
si noti che i numeri pari in base tre sono tutte e 
sole quelle sequenze di cifre in { 0,1,2} con un 
numero pari di 1
Sia α= (2(0+2)*) e β= (1(0+2)*1(0+2)*)
Il linguaggio è rappresentabile da:
αα*β*+  α*ββ*+  0",soluzioni numeri naturali pari numeri pari base noti numeri pari base tre tutte sole sequenze cifre numero pari linguaggio rappresentabile 
dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\025-cardinalita-transfinite-06.pdf,0,"1Informatica Teorica
Cardinalità transfinite",informatica teorica cardinalit transfinite
dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\025-cardinalita-transfinite-06.pdf,1,"2Pidgeonhole principle
teorema : 
dati due insiemi A e B tali che
0 < |B| < |A| < ∞
non esiste una funzione f: A →B che sia totale e 
iniettiva
dimostrazione : 
basata sulla cardinalità di B e per induzione",pidgeonhole principle teorema dati due insiemi tali esiste funzione totale iniettiva dimostrazione basata cardinalit induzione
dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\025-cardinalita-transfinite-06.pdf,2,"3Pidgeonhole principle
ma questa 
assegnazione 
non è totale!",pidgeonhole principle assegnazione totale
dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\025-cardinalita-transfinite-06.pdf,3,"4Pidgeonhole principle
… e questa non 
è iniettiva!
a/1
",pidgeonhole principle iniettiva
dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\025-cardinalita-transfinite-06.pdf,4,"5Dimostrazione (pidgeonhole principle)
• dimostrazione per induzione
– passo base: |B|=1
– passo induttivo: |B|>1
• passo base (|B|=1)
B={b}, |A|>1, es. A={a1,a2}
se f è totale, allora f(a1)=b e f(a2)=b
allora f non è iniettiva perché |f -1(b)|>1",dimostrazione pidgeonhole principle dimostrazione induzione passo base passo induttivo passo base aaa totale allora fab fab allora iniettiva
dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\025-cardinalita-transfinite-06.pdf,5,"6Dimostrazione (pidgeonhole principle)
• passo induttivo: |B|>1
supponiamo sia vero per |B| = n ed |A| ≥n+1
dimostriamo che è vero per |B| = n+1 e |A| ≥n+2
ipotizziamo per assurdo che esista una funzione totale 
iniettiva f e scegliamo un qualunque elemento b di B
se |f -1(b)|≥2 ⇒contraddizione ⇒teorema dimostrato
se |f -1(b)|≤1 consideriamo
A′=A-{f -1(b)}   e    B ′=B-{b} 
|A′| ≥n+1 > |B′| = n
applichiamo l’ipotesi induttiva ⇒contraddizione ",dimostrazione pidgeonhole principle passo induttivo supponiamo vero dimostriamo vero ipotizziamo assurdo esista funzione totale iniettiva scegliamo qualunque elemento contraddizione teorema dimostrato consideriamo aa applichiamo lipotesi induttiva contraddizione
dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\025-cardinalita-transfinite-06.pdf,6,"Considerazioni sul pidgeonhole principle 
• il pidgeonhole principle mette in relazione la 
numerosità degli insiemi con le proprietà delle funzioni che hanno gli insiemi come domini o codomini
• in particolare se esiste una funzione biettiva 
f: A→B
– esiste una funzione totale ed iniettiva f: A →B 
– esiste una funzione totale ed iniettiva f-1: B→A 
– per il pidgeonhole principle non può essere |B| > |A| 
né |A| > |B|
7",considerazioni pidgeonhole principle pidgeonhole principle mette relazione numerosit insiemi propriet funzioni insiemi domini codomini particolare esiste funzione biettiva ab esiste funzione totale iniettiva esiste funzione totale iniettiva ba pidgeonhole principle pu essere
dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\025-cardinalita-transfinite-06.pdf,7,"8Cardinalità di insiemi infiniti
• due insiemi sono equinumerosi se esiste una 
biiezione tra essi
• la relazione di equinumerosità è una relazione 
di equivalenza
• possiamo ora dare una definizione rigorosa di 
cardinalità di un insieme finito A:
|A|=0 se A= ∅
|A|=n se A è equinumeroso a {0, 1, …, n-1}",cardinalit insiemi infiniti due insiemi equinumerosi esiste biiezione essi relazione equinumerosit relazione equivalenza possiamo ora dare definizione rigorosa cardinalit insieme finito equinumeroso
dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\025-cardinalita-transfinite-06.pdf,8,"9Numerabilità
• insiemi numerabili
– un insieme è numerabile se è equinumeroso a N
– un insieme ha cardinalità aleph zero (א0) se è
equinumeroso a N, cioè se è numerabile
• insiemi contabili
– un insieme è contabile se è finito o numerabile
– sottoinsiemi di insiemi contabili sono contabili",numerabilit insiemi numerabili insieme numerabile equinumeroso insieme cardinalit aleph zero equinumeroso cio numerabile insiemi contabili insieme contabile finito numerabile sottoinsiemi insiemi contabili contabili
dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\025-cardinalita-transfinite-06.pdf,9,"10Numerabilità: א0+ k = א0
teorema : 
per ogni intero k, l’insieme Nkdegli interi 
maggiori o uguali a k è numerabile
dimostrazione : 
biiezione con N
N : 01234…
Nk:k+0 k+1 k+2 k+3 k+4 …",numerabilit teorema ogni intero linsieme nkdegli interi maggiori uguali numerabile dimostrazione biiezione nkk
dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\025-cardinalita-transfinite-06.pdf,10,"11Numerabilità degli interi relativi
teorema : 
l’insieme Z degli interi relativi è numerabile
dimostrazione : 
biiezione con N
Z:01-12-23-34-4…
N : 012345678…",numerabilit interi relativi teorema linsieme interi relativi numerabile dimostrazione biiezione
dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\025-cardinalita-transfinite-06.pdf,11,"12Numerabilità dei numeri pari ( א0 + א0= א0)
teorema : 
l’insieme P dei numeri pari è numerabile
dimostrazione : 
biiezione con N
P:024681 0 1 2 1 4 1 6 …
N : 012345678…",numerabilit numeri pari teorema linsieme numeri pari numerabile dimostrazione biiezione
dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\025-cardinalita-transfinite-06.pdf,12,"13Numerabilità: א0×א0 = א0
teorema : 
l’insieme N2delle coppie di naturali è numerabile
dimostrazione : 
tecnica usata da Cantor per mostrare la 
numerabilità di Q
0    1    2    3    4
00    1    3    6    10
12    4    7    11
25    8    12 
39   13
414osservazione : 
per ogni n ∈N, se A è numerabile, 
anche Anè numerabile",numerabilit teorema linsieme ndelle coppie naturali numerabile dimostrazione tecnica usata cantor mostrare numerabilit osservazione ogni numerabile an numerabile
dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\025-cardinalita-transfinite-06.pdf,13,"14Insiemi non numerabili
per dimostrare la non numerabilità di un insieme si 
usa la tecnica di diagonalizzazione di Cantor
teorema :  R non è numerabile
dimostrazione : 
1. dimostriamo che R è equinumeroso a (0,1)
2. dimostriamo che (0,1) non è numerabile",insiemi numerabili dimostrare numerabilit insieme usa tecnica diagonalizzazione cantor teorema numerabile dimostrazione dimostriamo equinumeroso dimostriamo numerabile
dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\025-cardinalita-transfinite-06.pdf,14,"15Insiemi non numerabili
(0,1) e R sono equinumerosi:  una biiezione è data, per
esempio, dalla funzione y =
00.10.20.30.40.50.60.70.80.91
- 1 0 - 9- 8- 7- 6- 5- 4- 3- 2- 1 0 1 2 3 4 5 6 7 8 9 1 0(2x+1)1
y
x",insiemi numerabili equinumerosi biiezione data esempio funzione
dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\025-cardinalita-transfinite-06.pdf,15,"16Insiemi non numerabili
• Supponiamo per assurdo che una enumerazione 
di (0,1) esista, denotiamo con Φil’iesimo 
elemento di (0,1)
• consideriamo r ∈(0,1) che ha come i-esima cifra 
della mantissa (i=1, 2, …) un valore diverso da 0, 
da 9, e dal valore della i-esima cifra di Φi",insiemi numerabili supponiamo assurdo enumerazione esista denotiamo iliesimo elemento consideriamo esima cifra mantissa valore diverso valore esima cifra
dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\025-cardinalita-transfinite-06.pdf,16,"17Insiemi non numerabili
r, detto elemento diagonale , non fa parte della 
enumerazione, in quanto differisce da ogni elemento della enumerazione in almeno una cifra, e ciò è
assurdocifre delle mantisse di Φ
i:
1234567…
Φ15104396…
Φ22410000…
Φ37985377…
Φ40046031…
r 6517 …………",insiemi numerabili detto elemento diagonale parte enumerazione differisce ogni elemento enumerazione almeno cifra ci assurdocifre mantisse 
dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\025-cardinalita-transfinite-06.pdf,17,"Nota sulla scelta delle cifre di r
• le cifre dell’elemento diagonale rsono scelte in 
modo da essere diverse da 0 e da 9
– non si può generare la mantissa 0000… che non 
appartiene all’insieme
– non si possono generare numeri terminanti con 9 
periodico che corrispondono ad una seconda 
rappresentazione di un numero non-periodico
• 0.999… coincide con 1
• 0.123999… coincide con 0.124
18",nota scelta cifre cifre dellelemento diagonale rsono scelte modo essere diverse pu generare mantissa appartiene allinsieme possono generare numeri terminanti periodico corrispondono seconda rappresentazione numero periodico coincide coincide
dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\025-cardinalita-transfinite-06.pdf,18,"19Insiemi non numerabili
teorema :  P(N) non è numerabile
dimostrazione :
supponiamo per assurdo che lo sia
sia P1, P2, …, Pi, … una sua enumerazione
a ciascun Piassociamo la sequenza
bi0, bi1, bi2, …, dove
bij=0 se j∉Pi
bij=1 se j∈Pi",insiemi numerabili teorema numerabile dimostrazione supponiamo assurdo enumerazione ciascun piassociamo sequenza bij jpi bij jpi
dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\025-cardinalita-transfinite-06.pdf,19,"20Insiemi non numerabili
costruiamo ora l’insieme P(diagonale) con 
sequenza p0, p1, …, pk,… dove
pk= 1 - bkk
Pdifferisce da ogni Pi, in quanto
i∈P⇔i∉Pi
osservazione : la non numerabilità di P(N) vale 
anche per l’insieme delle parti di ogni insieme di 
cardinalità א0",insiemi numerabili costruiamo ora linsieme pdiagonale sequenza pk bkk pdifferisce ogni ipipi osservazione numerabilit vale linsieme parti ogni insieme cardinalit
dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\025-cardinalita-transfinite-06.pdf,20,"21Cardinalità transfinite
teorema : R è equinumeroso a P(N) ed è quindi 
continuo
dimostrazione : 
è sufficiente mostrare che la proprietà vale per i 
reali in (0,1), vista la biiezione tra R e (0,1)
uso della rappresentazione binaria della mantissa e 
del concetto di funzione caratteristica",cardinalit transfinite teorema equinumeroso quindi continuo dimostrazione sufficiente mostrare propriet vale reali vista biiezione uso rappresentazione binaria mantissa concetto funzione caratteristica
dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\025-cardinalita-transfinite-06.pdf,21,"22Cardinalità transfinite – notazione aleph
• se un insieme finito ha cardinalità n, il suo 
insieme delle parti ha cardinalità 2n
• analogamente, se un insieme infinito ha 
cardinalità א0denotiamo con 2א0la 
cardinalità del suo insieme delle parti
• gli insiemi con cardinalità 2א0sono detti 
continui
• Cantor ha dimostrato che esistono infiniti 
cardinali transfiniti ( א0, 2א0, 22א0, …)",cardinalit transfinite notazione aleph insieme finito cardinalit insieme parti cardinalit analogamente insieme infinito cardinalit denotiamo la cardinalit insieme parti insiemi cardinalit sono detti continui cantor dimostrato esistono infiniti cardinali transfiniti
dataExtraction\data_test\rootfolder\universita\sistemi_inteliggenti\025-cardinalita-transfinite-06.pdf,22,"Conseguenze della teoria
• vedremo come considerazioni relative alla cardinalità di 
insiemi infiniti daranno interessanti spunti sull’idea di 
calcolabilità
• per il momento ci limitiamo alla seguente riflessione
– un linguaggio è un sottoinsieme di Σ*
• qual è la cardinalità di Σ*?
• qual è la cardinalità di P( Σ*)?
• quanti linguaggi esistono?
– un programma in un linguaggio di programmazione qualsiasi 
può essere considerato come una sequenza finita di caratteri
• quanti sono i possibili progr ammi che possiamo scrivere?
23",conseguenze teoria vedremo considerazioni relative cardinalit insiemi infiniti daranno interessanti spunti sullidea calcolabilit momento limitiamo seguente riflessione linguaggio sottoinsieme qual cardinalit qual cardinalit linguaggi esistono programma linguaggio programmazione qualsiasi pu essere considerato sequenza finita caratteri possibili progr ammi possiamo scrivere
dataExtraction\data_test\rootfolder\varie\ricette\15-quantum-un-qubit-heisenberg-02.pdf,0,"10/6/2021
115-quantum -un-qubit -Heisenberg -02
1Next Generation Computing Models
Quantum Computing
Il principio di indeterminazione di Heisenberg 
e un qubit
principio di indeterminazione  di 
Heisenberg
•nella meccanica quantistica il principio stabilisce 
l'impossibilità di determinare con precisione a 
priori illimitata i valori di due variabili 
incompatibili, che specificano lo stato di una 
particella
–es. posizione e velocità
•indaghiamo il principio usando il quantum 
computing
21
2",quantum qubit heisenberg next generation computing models quantum computing principio indeterminazione heisenberg qubit principio indeterminazione heisenberg nella meccanica quantistica principio stabilisce limpossibilit determinare precisione priori illimitata valori due variabili incompatibili specificano stato particella es posizione velocit indaghiamo principio usando quantum computing
dataExtraction\data_test\rootfolder\varie\ricette\15-quantum-un-qubit-heisenberg-02.pdf,1,"10/6/2021
215-quantum -un-qubit -Heisenberg -02
due basi
•usiamo due basi per descrivere lo stesso qubit
–la base costituita dai vettori |0e|1
–e la base costituita da |ۧ+=ൗ1
2|0+ൗ1
2|1e 
|ۧ−=ൗ1
2|0−ൗ1
2|1
30
1= |1
1
0=|0|+
ൗ𝜋4
|−
|ۧ+e |ۧ−è una base
•in primo luogo |ۧ+=ൗ1
2|0+ൗ1
2|1è 
effettivamente uno stato
–infatti ൗ1
22
+ൗ1
22
=Τ12+Τ12=1
•e anche |ۧ−=ൗ1
2|0−ൗ1
2|1è 
effettivamente uno stato
–infatti ൗ1
22
+−ൗ1
22
=Τ12+Τ12=1
43
4",quantum qubit heisenberg due basi usiamo due basi descrivere stesso qubit la base costituita vettori e base costituita base in primo luogo effettivamente stato infatti effettivamente stato infatti
dataExtraction\data_test\rootfolder\varie\ricette\15-quantum-un-qubit-heisenberg-02.pdf,2,"10/6/2021
315-quantum -un-qubit -Heisenberg -02
|ۧ+e |ۧ−è una base
•inoltre |ۧ+e |ۧ−sono perpendicolari tra loro
•per dimostrarlo basta calcolare il loro prodotto 
scalare +−=ൗ1
2ൗ1
2ൗ1
2
−ൗ1
2e osservare 
che ha valore nullo
5
due misure
•dato un qubit|𝜓, possiamo misurarlo sia usando 
la base |0e|1sia usando la base |ۧ+e |ۧ−
•la prima misura la chiamiamo bit-value e la 
seconda sign -value
6|1
|0|+
ൗ𝜋4
|−|𝜓5
6",quantum qubit heisenberg base inoltre sono perpendicolari per dimostrarlo basta calcolare prodotto scalare osservare valore nullo due misure dato qubit possiamo misurarlo usando base esia usando base la prima misura chiamiamo bit value seconda sign value 
