path,page,text
dataExtraction\data_test\rootfolder\universita\ing dei dati\id-01.1-source-discovery-background.pptx#44,44,"Numbers3/20/91			 Mar. 12, 1991				20/3/91
55 B.C.
B-52
My PGP key is 324a3df234cb23e
(800) 234-2333
Often have embedded spaces
Older IR systems may not index numbers
But often very useful: think about things like looking up error codes/stacktraces on the web
(One answer is using n-grams: Lecture 3)
Will often index “meta-data” separately
Creation date, format, etc.C. D. Manning, P. Raghavan and H. Schütze,  Introduction to Information Retrieval"
dataExtraction\data_test\rootfolder\universita\ing dei dati\id-01.1-source-discovery-background.pptx#45,45,"Tokenization: language issuesFrench
L'ensemble  one token or two?
L ? L’ ? Le ?
Want l’ensemble to match with un ensemble
Until at least 2003, it didn’t on Google
Internationalization!

German noun compounds are not segmented
Lebensversicherungsgesellschaftsangestellter
‘life insurance company employee’
German retrieval systems benefit greatly from a compound splitter module
Can give a 15% performance boost for German C. D. Manning, P. Raghavan and H. Schütze,  Introduction to Information Retrieval"
dataExtraction\data_test\rootfolder\universita\ing dei dati\id-01.1-source-discovery-background.pptx#46,46,"Tokenization: language issuesChinese and Japanese have no spaces between words:
莎拉波娃现在居住在美国东南部的佛罗里达。
Not always guaranteed a unique tokenization 
Further complicated in Japanese, with multiple alphabets intermingled
Dates/amounts in multiple formatsフォーチュン500社は情報不足のため時間あた$500K(約6,000万円)End-user can express query entirely in hiragana!C. D. Manning, P. Raghavan and H. Schütze,  Introduction to Information Retrieval"
dataExtraction\data_test\rootfolder\universita\ing dei dati\id-01.1-source-discovery-background.pptx#47,47,"Tokenization: language issuesArabic (or Hebrew) is basically written right to left, but with certain items like numbers written left to right
Words are separated, but letter forms within a word form complex ligatures

                  		         ←  →    ← →                         ← start
‘Algeria achieved its independence in 1962 after 132 years of French occupation.’
With Unicode, the surface presentation is complex, but the stored form is  straightforward
C. D. Manning, P. Raghavan and H. Schütze,  Introduction to Information Retrieval"
dataExtraction\data_test\rootfolder\universita\ing dei dati\id-01.1-source-discovery-background.pptx#48,48,"Tokenization	The same exact tokenization process must be performed on both the documents and the queries
C. D. Manning, P. Raghavan and H. Schütze,  Introduction to Information Retrieval"
dataExtraction\data_test\rootfolder\universita\ing dei dati\id-01.1-source-discovery-background.pptx#49,49,"Stop wordsWith a stop list, you exclude from the dictionary entirely the commonest words. Intuition:
They have little semantic content: the, a, and, to, be
There are a lot of them: ~30% of postings for top 30 words
But the trend is away from doing this:
Good compression techniques (chapter 5) means the space for including stop words in a system is very small
Good query optimization techniques (chapter 7) mean you pay little at query time for including stop words.
You need them for:
Phrase queries: “King of Denmark”
Various song titles, etc.: “Let it be”, “To be or not to be”
“Relational” queries: “flights to London”C. D. Manning, P. Raghavan and H. Schütze,  Introduction to Information Retrieval"
dataExtraction\data_test\rootfolder\universita\ing dei dati\id-01.1-source-discovery-background.pptx#5,5,"Basic assumptions of Information RetrievalCollection: A set of documents
Assume it is a static collection for the moment

Goal: Retrieve documents with information that is relevant to the user’s information need and helps the user complete a taskC. D. Manning, P. Raghavan and H. Schütze,  Introduction to Information Retrieval"
dataExtraction\data_test\rootfolder\universita\ing dei dati\id-01.1-source-discovery-background.pptx#50,50,"Normalization to terms: equivalence classesWe need to “normalize” words in indexed text as well as query words into the same form
We want to match U.S.A. and USA
Result is terms: a term is a (normalized) word type, which is an entry in our IR system dictionary
We most commonly implicitly define equivalence classes of terms by, e.g., 
deleting periods to form a term
U.S.A., USA    USA
deleting hyphens to form a term
anti-discriminatory, antidiscriminatory    antidiscriminatoryC. D. Manning, P. Raghavan and H. Schütze,  Introduction to Information Retrieval"
dataExtraction\data_test\rootfolder\universita\ing dei dati\id-01.1-source-discovery-background.pptx#51,51,"Normalization: other languagesAccents: e.g., French résumé vs. resume.
Umlauts: e.g., German: Tuebingen vs. Tübingen
Should be equivalent
Most important criterion:
How are your users like to write their queries for these words?

Even in languages that standardly have accents, users often may not type them
Often best to normalize to a de-accented term
Tuebingen, Tübingen, Tubingen  TubingenC. D. Manning, P. Raghavan and H. Schütze,  Introduction to Information Retrieval"
dataExtraction\data_test\rootfolder\universita\ing dei dati\id-01.1-source-discovery-background.pptx#52,52,"Normalization: other languagesNormalization of things like date forms
7月30日 vs. 7/30
Japanese use of kana vs. Chinese characters

Tokenization and normalization may depend on the language and so is intertwined with language detection

Crucial: Need to “normalize” indexed text as well as query terms into the same formMorgen will ich in MIT … C. D. Manning, P. Raghavan and H. Schütze,  Introduction to Information Retrieval"
dataExtraction\data_test\rootfolder\universita\ing dei dati\id-01.1-source-discovery-background.pptx#53,53,"Case foldingReduce all letters to lower case
exception: upper case in mid-sentence?
e.g., General Motors
Fed vs. fed
SAIL vs. sail
Often best to lower case everything, since users will use lowercase regardless of ‘correct’ capitalization…

Google example (not valid anymore):
Query C.A.T.  
#1 result was for “cat” (well, Lolcats) not Caterpillar Inc.
Another interesting Google examples: 
query aapl 
query jordan 
query jaguarC. D. Manning, P. Raghavan and H. Schütze,  Introduction to Information Retrieval"
dataExtraction\data_test\rootfolder\universita\ing dei dati\id-01.1-source-discovery-background.pptx#54,54,"Normalization to terms
An alternative to equivalence classing is to do asymmetric expansion
An example of where this may be useful
Enter: window		Search: window, windows
Enter: windows	Search: Windows, windows, window
Enter: Windows	Search: Windows
Potentially more powerful, but less efficientSec. 2.2.3C. D. Manning, P. Raghavan and H. Schütze,  Introduction to Information Retrieval"
dataExtraction\data_test\rootfolder\universita\ing dei dati\id-01.1-source-discovery-background.pptx#55,55,"Thesauri and soundexDo we handle synonyms and homonyms?
E.g., by hand-constructed equivalence classes
car = automobile	 color = colour
We can rewrite to form equivalence-class terms
When the document contains automobile, index it under car-automobile (and vice-versa)
Or we can expand a query
When the query contains automobile, look under car as well
What about spelling mistakes?
One approach is soundex, which forms equivalence classes of words based on phonetic heuristics
More laterC. D. Manning, P. Raghavan and H. Schütze,  Introduction to Information Retrieval"
dataExtraction\data_test\rootfolder\universita\ing dei dati\id-01.1-source-discovery-background.pptx#56,56,"LemmatizationReduce inflectional/variant forms to base form
E.g.,
am, are, is  be
car, cars, car's, cars'  car
the boy's cars are different colors  the boy car be different color
Lemmatization implies doing “proper” reduction to dictionary headword formC. D. Manning, P. Raghavan and H. Schütze,  Introduction to Information Retrieval"
dataExtraction\data_test\rootfolder\universita\ing dei dati\id-01.1-source-discovery-background.pptx#57,57,"StemmingReduce terms to their “roots” before indexing
“Stemming” suggest crude affix chopping
language dependent
e.g., automate(s), automatic, automation all reduced to automat.for example compressed 
and compression are both 
accepted as equivalent to 
compress.for exampl compress and
compress ar both accept
as equival to compressC. D. Manning, P. Raghavan and H. Schütze,  Introduction to Information Retrieval"
dataExtraction\data_test\rootfolder\universita\ing dei dati\id-01.1-source-discovery-background.pptx#58,58,"Porter’s algorithmCommonest algorithm for stemming English
Results suggest it’s at least as good as other stemming options
Conventions + 5 phases of reductions
phases applied sequentially
each phase consists of a set of commands
sample convention: Of the rules in a compound command, select the one that applies to the longest suffix.
C. D. Manning, P. Raghavan and H. Schütze,  Introduction to Information Retrieval"
dataExtraction\data_test\rootfolder\universita\ing dei dati\id-01.1-source-discovery-background.pptx#59,59,"Typical rules in Portersses  ss
ies  i
ational  ate
tional  tion

 Weight of word sensitive rules
 	(m>1) EMENT →
replacement → replac
cement  → cement
C. D. Manning, P. Raghavan and H. Schütze,  Introduction to Information Retrieval"
dataExtraction\data_test\rootfolder\universita\ing dei dati\id-01.1-source-discovery-background.pptx#6,6,"How good are the retrieved docs?Precision: Fraction of retrieved docs that are relevant to the user’s information need
Recall: Fraction of relevant docs in collection that are retrieved

False positives: retrieved documents that are not relevant
False negatives: relevant documents that have not been retrieved

More precise definitions and measurements to follow laterC. D. Manning, P. Raghavan and H. Schütze,  Introduction to Information Retrieval"
dataExtraction\data_test\rootfolder\universita\ing dei dati\id-01.1-source-discovery-background.pptx#60,60,"Other stemmersOther stemmers exist, e.g., Lovins stemmer 
http://www.comp.lancs.ac.uk/computing/research/stemming/general/lovins.htm
Single-pass, longest suffix removal (about 250 rules)

Full morphological analysis – at most modest benefits for retrieval

Do stemming and other normalizations help?
English: very mixed results. Helps recall for some queries but harms precision on others
E.g., operative (dentistry) ⇒ oper
Definitely useful for Spanish, German, Finnish, …
30% performance gains for Finnish!C. D. Manning, P. Raghavan and H. Schütze,  Introduction to Information Retrieval"
